title,author,rating,reviews,price,description,listening time,genre
"ask and it is given, volume 1: the law of attraction",jerry hicks,-1.0,,562.0,"as you listen, you'll come to understand how the universal laws that govern your time/space reality influence your relationships, health issues, finances, career concerns, and more. it's your birthright to live a life filled with everything that is good, and this audio program will show you how to make it so in every way!",3 hours and 32 minutes,",#2,324 in mind, body & spirit,#4,602 in personal development & self-help"
the prophet,khalil gibran,4.4,1640.0,93.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
"stealing fire: how silicon valley, the navy seals, and maverick scientists are revolutionizing the way we live and work",steven kotler,4.4,501.0,11862.0,"the authors of the best-selling bold and the rise of superman explore altered states of consciousness and how they can ignite passion, fuel creativity, and accelerate problem solving, in this groundbreaking book in the vein of daniel pink's drive and charles duhigg's smarter faster better.",8 hours and 24 minutes,",#1,470 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#1 in pharmacology (audible audiobooks & originals),#4 in creativity & genius,#7 in technology & society"
fantastic beasts and where to find them: read by eddie redmayne,j.k. rowling,4.5,2351.0,652.0,"a set textbook at hogwarts school of witchcraft and wizardry since publication, newt scamander's masterpiece has entertained wizarding families through the generations. fantastic beasts and where to find them is an indispensable introduction to the magical beasts of the wizarding world.",-1,-1
conscious business,fred kofman,-1.0,,1406.0,"in conscious business, you'll join this visionary teacher and founder of leading learning communities to master these skills.",9 hours and 41 minutes,",#2,557 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#78 in business careers,#112 in leadership,#128 in business management"
the last juror,john grisham,4.5,948.0,410.0,"the murderer, danny padgitt, was tried before a packed courtroom in clanton, mississippi. the trial came to a startling and dramatic end when the defendant threatened revenge against the jurors if they convicted him. nevertheless, they found him guilty, and he was sentenced to life in prison. but in mississippi in 1970, 'life' didn't necessarily mean 'life', and nine years later danny padgitt managed to get himself paroled. he returned to ford county, and the retribution began.",5 hours and 55 minutes,",#2,835 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#8 in legal thrillers,#93 in mysteries,#98 in suspense"
the heart sutra: becoming a buddha through meditation,osho,4.5,11.0,351.0,"the heart sutra, originally a very short set of verses, was given in privacy as a message to one of buddha's close disciples, sariputra, specifically addressed to him. over time the heart sutra became one of buddhism's core teachings.",-1,-1
crazy rich asians,kevin kwan,4.3,4650.0,721.0,"crazy rich asians is the outrageously funny debut novel about three super-rich, pedigreed chinese families and the gossip, backbiting, and scheming that occurs when the heir to one of the most massive fortunes in asia brings home his abc (american-born chinese) girlfriend to the wedding of the season.",-1,-1
royal,danielle steel,4.7,393.0,703.0,"in this spellbinding tale from danielle steel, a princess is sent away to safety during world war ii, where she falls in love, and is lost forever.",-1,-1
tiny beautiful things: advice on love and life from dear sugar,cheryl strayed,4.7,1826.0,569.0,"life can be hard: your lover cheats on you; you lose a family member; you can’t pay the bills. and it can be great: you’ve had the hottest sex of your life; you get that plum job; you muster the courage to write your novel. sugar - the once-anonymous online columnist at the rumpus, now revealed as cheryl strayed, author of the best-selling memoir wild - is the person thousands turn to for advice. tiny beautiful things gathers the best of ""dear sugar"" in one place and includes never-before-published columns and a new introduction by steve almond. rich with humor, insight, compassion - and absolute honesty - this book is a balm for everything life throws our way.",9 hours and 41 minutes,",#2,040 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#63 in relationships,#430 in personal development,#896 in family & relationships"
honoring the self: the pyschology of confidence and respect,nathaniel branden phd,4.4,130.0,1774.0,"""tell me how a person judges his or her self-esteem"", says pioneering psychologist nathaniel branden, ""and i will tell you how that person operates at work, in love, in sex, in parenting, in every important aspect of existence - and how high he or she is likely to rise. the reputation you have with yourself - your self-esteem - is the single most important factor for a fulfilling life.""",7 hours and 4 minutes,",#2,630 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#29 in self-esteem,#374 in personal success,#2,813 in mind, body & spirit"
music theory: from absolute beginner to expert: the ultimate step-by-step guide to understanding and learning music theory effortlessly,nicolas carter,4.4,473.0,233.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
"the epigenetics revolution: how modern biology is rewriting our understanding of genetics, disease and inheritance",nessa carey,4.5,504.0,645.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
the blue umbrella,ruskin bond,4.5,1924.0,233.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
jeeves in the offing,ian carmichael,4.6,63.0,467.0,"jeeves is on holiday in herne bay, and while he's away the world caves in on bertie wooster. for a start, he's astonished to read in the times of his engagement to the mercurial bobbie wickham. then at brinkley court, his aunt dahlia's establishment, he finds his awful former head master in attendance ready to award the prizes at market snodsbury grammar school. and finally the brinkley butler turns out for reasons of his own to be bertie's nemesis in disguise, the brain surgeon sir roderick glossop.",4 hours and 48 minutes,",#2,104 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#19 in humorous fiction,#103 in classic literature,#828 in humour (books)"
"the spy chronicles: raw, isi and the illusion of peace",a.s dulat,3.9,275.0,668.0,"sometime in 2016, a series of dialogues took place which set out to find a meeting ground, even if only an illusion, between a.s. dulat and asad durrani. one was a former chief of raw, india's external intelligence agency, the other of isi, its pakistani counterpart. as they could not meet in their home countries, the conversations, guided by journalist aditya sinha, took place in cities like istanbul, bangkok and kathmandu.",8 hours and 33 minutes,",#2,532 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#31 in political science (audible audiobooks & originals),#1,871 in politics,#28,341 in textbooks & study guides"
bol bachchan [speak bachchan],rupesh dubey,5.0,5.0,668.0,"author rupesh dubey delves into the life of indian cinema superstar amitabh bachchan in this compelling compilation of incidents from his journey in cinema, dialogues from his films and lessons from his life. an inspiring and motivating audiobook, it draws success mantras from the life and work of the actor. describing it as a self-help book, the author goes back to the early struggles of bachchan, connecting them with our deepest aspirations. what is success, and does happiness precede or follow success? he reflects on such questions by digging deeper into the trials and tribulations of bachchan’s rise to fame. in his conversational style, the writer cites examples from everyday life and invites the listeners to think with him, as if he were sharing his thoughts and wisdom with a friend. he points out that in indian cinema, any film that has a star cast will easily land a producer, distributors and dates for theatrical release and even draw in the advance bookings. similarly, happiness is a superstar, he says. through the audiobook, he explains how we can take control of our destiny and be the producer, director and star of our own lives. bachchan’s life provides insight into how one can persevere through hope, despair, challenges and opportunities. what can we learn from his personal journey and from his larger-than-life image on the screen?",5 hours and 28 minutes,",#2,438 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#22 in biographies of celebrities & entertainment professionals,#351 in personal success,#3,030 in biographies & autobiographies (books)"
the shock doctrine: the rise of disaster capitalism,naomi klein,4.7,1038.0,888.0,"penguin presents the audiobook edition of the shock doctrine by naomi klein, read by katherine fenton.",22 hours and 17 minutes,",#2,600 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#15 in economic history (audible audiobooks & originals),#21 in economic theory (audible audiobooks & originals),#44 in free enterprise"
the character of physical law,richard p. feynman,4.6,91.0,702.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
"creating character arcs: the masterful author's guide to uniting story structure, plot, and character development",k.m. weiland,4.6,698.0,668.0,powerful character arcs create powerful stories.,-1,-1
it didn't start with you: how inherited family trauma shapes who we are and how to end the cycle,mark wolynn,4.7,1308.0,1005.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
braving the wilderness: the quest for true belonging and the courage to stand alone,brené brown,4.7,2584.0,615.0,"random house presents the audiobook edition of braving the wilderness, written and read by brené brown.",4 hours and 12 minutes,",#2,739 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#203 in psychology (audible audiobooks & originals),#1,928 in society & culture (books),#5,671 in personal development & self-help"
ramayana,ram dass,1.9,2.0,562.0,"by completing your purchase you agree to audible’s  conditions of use, amazon's privacy notice and if applicable audible's recurring payment terms.",4 hours and 27 minutes,",#1,483 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#94 in literary fiction,#160 in religion & spirituality (audible audiobooks & originals),#313 in christianity (books)"
the organized mind: thinking straight in the age of information overload,daniel levitin,4.3,581.0,1025.0,,16 hours and 9 minutes,",#2,885 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#10 in memory improvement,#124 in leadership,#219 in earth sciences books"
entrepreneur 5 p.m. to 9 a.m.: launching a profitable start-up without quitting your job,kanth miriyala,4.0,125.0,501.0,you have a job and an idea for a business. what do you do then?,3 hours and 1 minute,",#2,021 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#24 in small businesses,#56 in gardening & landscape design,#104 in business management"
kashmirnama (hindi edition),ashok kumar pandey,4.5,173.0,1171.0,ashok kumar pandey is a well-known hindi poet and writer. his recent book kashmirnama has been praised by reputed historians as well as general audiences.,21 hours and 20 minutes,",#1,530 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#21 in indian history (audible audiobooks & originals),#314 in indian history (books),#716 in asian history (books)"
the power is within you,louise l. hay,4.7,739.0,703.0,"by completing your purchase you agree to audible’s  conditions of use, amazon's privacy notice and if applicable audible's recurring payment terms.",7 hours and 10 minutes,",#969 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#9 in new thought spirituality,#34 in alternative & complementary medicine,#169 in personal success"
a room of one's own: penguin classics,virginia woolf,4.4,631.0,615.0,brought to you by penguin.,4 hours and 17 minutes,",#1,222 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#3 in women's studies,#819 in society & culture (books)"
democracy on the road,ruchir sharma,3.9,127.0,1005.0,"on the eve of a landmark general election, ruchir sharma offers an unrivaled portrait of how india and its democracy work, drawn from his two decades on the road chasing election campaigns across every major state, travelling the equivalent of a lap around the earth.",13 hours and 8 minutes,",#2,746 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#5 in political campaigns & elections,#6 in democracy,#25 in indian history (audible audiobooks & originals)"
meditations,marcus aurelius,4.3,6532.0,99.0,"written in greek, without any intention of publication, by the only roman emperor who was also a philosopher, the meditations of marcus aurelius (ad 121-180) offer a remarkable series of challenging spiritual reflections and exercises developed as the emperor struggled to understand himself and make sense of the universe.",6 hours and 47 minutes,",#1,872 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#12 in ethics & morality philosophy,#20,644 in textbooks & study guides"
the lonely city: adventures in the art of being alone,olivia laing,4.3,275.0,569.0,what does it mean to be lonely? how do we live if we're not intimately engaged with another human being? how do we connect with other people?,8 hours and 13 minutes,",#3,416 in biographies & autobiographies (books)"
the art of empathy: a training course in life's most essential skill,karla mclaren,3.8,3.0,1148.0,"some of us are natural-born empaths - those with an exceptional gift for feeling and understanding the emotions, circumstances, and needs of others. but empathy, teaches karla mclaren, is a universal human skill that we can all learn to awaken and use wisely. with the art of empathy, you will learn, step-by-step, the art of experiencing through the eyes and hearts of those around you - and to connect with and support them most effectively. drawing on insights spanning social psychology, current brain research, and traditional healing and spiritual wisdom, this acclaimed teacher and author shows us how to:",6 hours and 56 minutes,",#2,634 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#25 in spiritualism,#26 in other religions, practices & sacred texts,#190 in psychology (audible audiobooks & originals)"
a briefer history of time,stephen hawking,4.7,629.0,615.0,"students of the sciences and armchair physicists alike will all find something of worth in a briefer history of time. well thought out and delivered with hawking's straightforwardly scientific approach, it is an insightful and intelligent work.",4 hours and 20 minutes,",#2,768 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#15 in cosmology,#17 in astronomy (audible audiobooks & originals),#35 in physics (audible audiobooks & originals)"
beyond mars and venus: relationship skills for today's complex world,john gray,4.6,143.0,668.0,"for more than 20 years, john gray's men are from mars, women are from venus has helped couples deepen their intimacy and rejuvenate their love lives. men and women, it revealed, communicate so differently, we might as well be from different planets. by learning to speak each other's language, millions of people dramatically improved, even saved their relationships.",9 hours and 44 minutes,",#2,672 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#7 in marriage,#11 in human sexuality psychology,#23 in love & romance"
amnesty,aravind adiga,4.1,34.0,645.0,"a riveting, suspenseful and exuberant novel from the best-selling, booker prize-winning author of the white tiger about a young illegal immigrant who must decide whether to report crucial information about a murder - and risk deportation.",8 hours and 33 minutes,",#3,371 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#97 in world literature (audible audiobooks & originals),#125 in historical fiction (audible audiobooks & originals),#204 in literary fiction"
after,anna todd,4.2,352.0,497.0,"ambiziosa, riservata e con un ragazzo perfetto che l'aspetta a casa, tessa ama pensare di avere il controllo della sua vita. al primo anno di college, il suo futuro sembra già segnato: una laurea, un buon lavoro, un matrimonio felice... sembra, perché tessa fa a malapena in tempo a mettere piede nel campus che subito s'imbatte in hardin. e da allora niente è più come prima.",15 hours and 41 minutes,",#2,953 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#104 in contemporary romance (audible audiobooks & originals),#6,860 in romance (books)"
how will you measure your life?,clayton m. christensen,4.6,1175.0,10378.0,"in 2010, world-renowned innovation expert clayton m. christensen gave a powerful speech to the harvard business school's graduating class. drawing upon his business research, he offered a series of guidelines for finding meaning and happiness in life. he used examples from his own experiences to explain how high achievers can all too often fall into traps that lead to unhappiness.",-1,-1
soar!: build your vision from the ground up,t. d. jakes,4.7,1040.0,500.0,you don't have to be an entrepreneur to think like one and take flight with your dreams.,-1,-1
what do you care what other people think?: further adventures of a curious character,richard p. feynman,4.6,432.0,609.0,"among the book's many tales we meet feynman's first wife, arlene, who taught him of love's irreducible mystery as she lay dying in a hospital bed while he worked nearby on the atomic bomb at los alamos. we are also given a fascinating narrative of the investigation of the space shuttle challenger's explosion in 1986, and we relive the moment when feynman revealed the disaster's cause by an elegant experiment: dropping a ring of rubber into a glass of cold water and pulling it out, misshapen.",-1,-1
dare to lead,brené brown,4.7,3384.0,888.0,brought to you by penguin.,8 hours and 10 minutes,",#446 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#24 in leadership,#760 in analysis & strategy"
"the unavailable father: seven ways women can understand, heal, and cope with a broken father-daughter relationship",sarah s. rosenthal,3.4,22.0,603.0,strategies for overcoming a damaged father/daughter relationship,6 hours and 4 minutes,",#2,873 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#2 in fatherhood,#90 in relationships,#401 in personal success"
the grand design,stephen hawking,4.5,1429.0,615.0,"in the last 30 years of his life, albert einstein searched for a unified theory - a theory which could describe all the forces of nature in a single framework. but the time was not right for such a discovery in einstein's day.",4 hours and 32 minutes,",#218 in earth sciences books,#31,749 in textbooks & study guides"
comparative literature: a very short introduction,ben hutchinson,4.9,12.0,501.0,"from colonial empire-building in the 19th century to the postcolonial culture wars of the 21st century, attempts at ""comparison"" have defined the international agenda of literature. but what is comparative literature? ambitious readers looking to stretch themselves are usually intrigued by the concept but uncertain of its implications. and rightly so, in many ways: even the professionals cannot agree on a single term, calling it comparative in english, compared in french, and comparing in german. the very term itself, when approached comparatively, opens up a pandora's box of cultural differences.",4 hours and 56 minutes,",#3,090 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#21 in literary history & criticism,#379 in linguistics (books),#1,185 in literary theory, history & criticism"
the secret to attracting money,joe vitale,4.1,18.0,1439.0,"attract money and prosperity with ease, using the awesome power of the law of attraction!",6 hours and 8 minutes,",#3,086 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#32 in new thought spirituality,#99 in personal finance,#3,281 in mind, body & spirit"
the cross of christ,john r. w. stott,4.8,287.0,680.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
a very punchable face: a memoir,colin jost,4.8,492.0,1005.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
the 1% rule: how to fall in love with the process and achieve your wildest dreams,tommy baker,4.5,331.0,501.0,"in a highlight-reel, microwave world - we’re led to believe success is right around the corner. it’s not working.",4 hours and 22 minutes,",#2,877 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#32 in self-esteem,#402 in personal success,#5,955 in personal development & self-help"
lead the field,earl nightingale,4.7,58.0,1003.0,"profit from the ""program of presidents"" in lead the field.",4 hours and 3 minutes,",#2,955 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#412 in personal success,#6,117 in personal development & self-help,#33,103 in textbooks & study guides"
the haunting of hill house,shirley jackson,4.3,2552.0,585.0,"past the rusted gates and untrimmed hedges, hill house broods and waits….",7 hours and 27 minutes,",#2,647 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#20 in horror fiction,#137 in classic literature,#410 in horror (books)"
candide,voltaire,4.3,857.0,32.0,"""candide"" is a delightful story filled with boundless misadventure while tackling the great philosophical issues of the enlightenment era. the story is about candide, a young man who is the illegitimate nephew of a german baron with whom he resides. when it is discovered he is kissing the baron's beautiful daughter he is thrown from the castle where he experiences the horrors of war, poverty, the maliciousness of man, and the hypocrisy of the church.",4 hours and 17 minutes,",#2,631 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#7 in satire fiction,#132 in classic literature,#154 in literary fiction"
thinkertoys: a handbook of creative-thinking techniques,michael michalko,4.5,278.0,1131.0,rethink the way you think.,14 hours and 12 minutes,",#2,608 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#14 in creativity,#38 in business decision making & problem solving,#65 in entrepreneurship (audible audiobooks & originals)"
"the magician: the secrets of the immortal nicholas flamel, book 2",michael scott,4.7,559.0,1105.0,nicholas flamel appeared in j.k. rowling’s harry potter - but did you know he really lived? and his secrets aren't safe! discover the truth in book two of the new york times best-selling series the secrets of the immortal nicholas flamel.,10 hours and 58 minutes,",#1,296 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#3 in historical fantasy for teens,#858 in children's fantasy (books),#970 in children's action & adventure"
the seven basic plots: why we tell stories,christopher booker,4.3,192.0,1172.0,"this remarkable and monumental book at last provides a comprehensive answer to the age-old riddle of whether there are only a small number of ""basic stories"" in the world. using a wealth of examples, from ancient myths and folk tales via the plays and novels of great literature to the popular movies and tv soap operas of today, it reveals that there are seven archetypal themes which recur throughout every kind of storytelling.",38 hours and 58 minutes,",#2,349 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#4 in folklore & mythology studies,#873 in literary theory, history & criticism,#1,666 in society & culture (books)"
esther perel: audible sessions: free exclusive interview,holly newson,-1.0,,0.0,joining us in the audible studios to discuss her series where should we begin? is esteemed psychotherapist esther perel.,14 minutes,",#65 free in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#7 in biographies of authors"
developing the leader within you 2.0,john c. maxwell,4.7,510.0,10378.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
mind without fear,rajat gupta,4.5,154.0,836.0,"for nine years, rajat gupta led mckinsey & co. - the first foreign-born person to head the world’s most influential management consultancy. he was also the driving force behind major initiatives such as the indian school of business and the public health foundation of india. a globally respected figure, he sat on the boards of distinguished philanthropic institutions such as the gates foundation and the global fund to fight aids, tuberculosis and malaria, and corporations including goldman sachs, american airlines, and procter & gamble.",11 hours and 8 minutes,",#2,815 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#45 in biographies of business leaders,#3,504 in biographies & autobiographies (books)"
the confidence game: the psychology of the con and why we fall for it every time,maria konnikova,4.1,328.0,949.0,"con men are artists of persuasion and exploiters of trust. they hold a deep, enigmatic fascination for us. but how do they do it? whether it's a suspicious-looking email or a multimillion-dollar global swindle, maria konnikova investigates the psychological principles that underlie each stage of the confidence game and the profile of both the con artist and his mark.",-1,-1
"dog days: diary of a wimpy kid, book 4",jeff kinney,4.5,2652.0,410.0,brought to you by puffin.,2 hours and 28 minutes,",#990 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#8 in humorous fiction for children,#1,627 in children's literature & fiction (books)"
the long walk: the true story of a trek to freedom,slavomir rawicz,4.6,1178.0,670.0,"with no map or compass but only an ax head, a homemade knife, and a week's supply of food, the compatriots spent a year making their way on foot to british india, through 4,000 miles of the most forbidding terrain on earth. they braved the himalayas, the desolate siberian tundra, icy rivers, and the great gobi desert, always a hair's breadth from death. finally arriving, rawicz reenlisted in the polish army to fight the germans.",9 hours and 34 minutes,",#2,889 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#14 in world war ii history,#254 in biographies & memoirs (audible audiobooks & originals),#281 in united states history (books)"
the 12 week year: get more done in 12 weeks than others do in 12 months,brian p. moran,4.7,1115.0,656.0,the guide to shortening your execution cycle down from one year to 12 weeks,5 hours and 17 minutes,",#2,403 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#120 in business management,#3,858 in analysis & strategy,#26,917 in textbooks & study guides"
the facebook effect: the inside story of the company that is connecting the world,david kirkpatrick,4.4,145.0,836.0,"in a little more than half a decade, facebook has gone from a dorm-room novelty to a company with 500 million users - and an essential part of the social life not only of teenagers but hundreds of millions of adults worldwide. as facebook spreads around the globe, it creates surprising effects - even becoming instrumental in political protests.",15 hours and 38 minutes,",#2,593 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#7 in social media,#12 in technology & society,#23 in e-commerce"
the deep learning revolution,terrence j. sejnowski,4.1,29.0,586.0,how deep learning - from google translate to driverless cars to personal cognitive assistants - is changing our lives and transforming every sector of the economy.,8 hours and 5 minutes,",#1,208 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#9 in machine theory & ai,#17 in biological sciences,#162 in computer science books"
"rich dad advisors: tax-free wealth, 2nd edition: how to build massive wealth by permanently lowering your taxes",tom wheelwright,4.7,630.0,500.0,"oops!
it's rush hour and traffic is piling up on that page. please try again in a short while.if you were trying to place an order, it will not have been processed at this time.

go to the amazon.in home page to continue shopping",-1,-1
transcend: the new science of self-actualization,scott barry kaufman,4.7,73.0,1005.0,"a bold reimagining of maslow's famous hierarchy of needs - and new insights for realizing your full potential and living your most creative, fulfilled, and connected life.",10 hours and 14 minutes,",#2,797 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#1 in humanistic psychology,#392 in personal success,#5,795 in personal development & self-help"
renewal: a little book of courage & hope,eknath easwaran,4.5,2.0,163.0,"this collection of short readings includes stories from east and west, inspiration from gandhi and the world's saints, and spiritual insights and practical ideas we can adopt today, no matter what our faith, philosophy, or lifestyle.",1 hour and 23 minutes,",#2,926 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#77 in meditation (audible audiobooks & originals),#407 in personal success,#484 in spirituality (books)"
the greatest ode to lord ram: tulsidas's ramcharitmanas; selections & commentaries,pavan k. varma,4.2,4.0,836.0,"the ramcharitmanas is undoubtedly one of the greatest lyrical compositions in hindi literature. writing in the 16th century, tulsidas chose to pen verses in awadhi rather than sanskrit, thus breaking with literary tradition and, importantly, making lord ram more relatable to the lay person. pavan k. varma, author of the best-selling adi shankaracharya: hinduism’s greatest thinker, has selected some of the most evocative stanzas - offering a succinct commentary for each - that capture the very core of the original.",12 hours and 46 minutes,",#2,759 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#4 in ancient, classical & medieval poetry,#4 in epic poetry,#289 in religion & spirituality (audible audiobooks & originals)"
who says elephants can't dance?: inside ibm's historic turnaround,louis v. gerstner jr.,4.4,217.0,10873.0,"enter lou gerstner. the presumption was that gerstner had joined ibm to preside over its continued dissolution into a confederation of autonomous business units, effectively eliminating the corporation that had invented many of the industry's most important technologies. instead, gerstner took hold of the company, making the bold decision to keep it together, defiantly announcing, ""the last thing ibm needs right now is a vision.""",8 hours and 29 minutes,",#2,997 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#131 in leadership,#774 in industries,#1,823 in computers & internet"
anatomy of the spirit,caroline myss,4.6,1071.0,445.0,"encoded within your body, teaches caroline myss, is an energy system linking you directly to the world's great spiritual traditions. through it, you have direct access to the divine energy that seamlessly connects all life. on anatomy of the spirit, myss offers a stunning picture of the human body's hidden energetic structures, while revealing its precise spiritual code and relationship to the sacred energy of creation.",2 hours and 23 minutes,",#2,304 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#110 in spirituality (audible audiobooks & originals),#369 in spirituality (books),#467 in mental & spiritual healing"
"growth hacker marketing: a primer on the future of pr, marketing, and advertising",ryan holiday,4.3,964.0,328.0,"a new generation of megabrands like facebook, dropbox, airbnb, and twitter haven't spent a dime on traditional marketing. no press releases, no tv commercials, no billboards. instead, they rely on a new strategy - growth hacking - to reach many more people despite modest marketing budgets. growth hackers have thrown out the old playbook and replaced it with tools that are testable, trackable, and scalable. they believe that products and businesses should be modified repeatedly until they're primed to generate explosive reactions.",2 hours and 17 minutes,",#2,465 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#3 in public relations,#21 in e-commerce,#56 in marketing (audible audiobooks & originals)"
biofeedback and mindfulness in everyday life: practical solutions for improving your health and performance,inna khazan phd,4.8,8.0,703.0,a mind-body approach to taking control of your physical and emotional health.,12 hours and 24 minutes,",#2,788 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#39 in stress management,#71 in meditation (audible audiobooks & originals),#206 in psychology (audible audiobooks & originals)"
you are the best friend,ajay k pandey,4.6,1252.0,668.0,is it a happy ending for ajay this time around?,5 hours and 29 minutes,",#2,895 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#26 in indian literature (audible audiobooks & originals),#100 in contemporary romance (audible audiobooks & originals),#1,052 in anthologies (books)"
what to expect the first year,heidi murkoff,4.7,2918.0,1673.0,"some things about babies, happily, will never change. they still arrive warm, cuddly, soft, and smelling impossibly sweet. but how moms and dads care for their brand new bundles of baby joy has changed—and now, so has the world’s best-selling, best-loved guide to the instructions babies don’t come with…but totally should. in audio, and only on audible, for the first time ever, what to expect in the first year is brought to life by the engaging, comforting narration of author heidi murkoff. accompanied by a full cast of audio talent, heidi enlivens the empathetic, reality-based advice, practical tips, and reassuring support that makes first year the definitive, must-have baby bible. best of all, she’s there for you anywhere, anytime—talking you (and cheering you on) through those long nights and sometimes longer days, through crying jags, gas, and blowout diapers, nap strikes, breastfeeding struggles, stuffy noses, teething, and so much more.",36 hours and 47 minutes,",#409 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#2 in parenting infants & toddlers,#12 in relationships,#162 in family & relationships"
"mental toughness: train your brain: imрrоvе fосuѕ, brаin ѕесrеtѕ, реаk реrfоrmаnсе, hоw сhаmрiоnѕ think, сritiсаl thinking, ѕеlf-соnfidеnсе, роwеrful hаbitѕ, mеntаl rеѕiliеnсе likе a sраrtаn",g. s. baker,4.0,16.0,501.0,"if you can choose the right decision in every single day of your life without getting stress and anxiety and the goal is becoming a strong person, then keep reading.",3 hours and 4 minutes,",#3,490 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#39 in self-esteem,#160 in leadership,#5,762 in analysis & strategy"
the seed of compassion: lessons from the life and teachings of his holiness the dalai lama,his holiness dalai lama,4.5,23.0,410.0,brought to you by puffin.,14 minutes,",#3,832 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#11 in exploring the world for children,#984 in children's family, personal & social issues (books)"
7 secrets of the goddess: the hindu trinity series,devdutt pattanaik,4.4,111.0,501.0,lakshmi massages vishnu's feet. is this male domination?,4 hours and 38 minutes,",#2,972 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#28 in indian literature (audible audiobooks & originals),#43 in hinduism (audible audiobooks & originals),#932 in christianity (books)"
the beekeeper of aleppo: a moving testament to the human spirit,christy lefteri,4.6,2034.0,1025.0,shortlisted for audiobook of the year - the british book awards 2020,8 hours and 37 minutes,",#1,438 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#92 in literary fiction,#2,636 in contemporary fiction (books)"
the boy who loved,durjoy datta,4.5,1741.0,879.0,"sorry, we just need to make sure you're not a robot. for best results, please make sure your browser is accepting cookies.",-1,-1
